Position	Word	Lemma	POS	Part	Item	Condition	Region	Round
11	قرار	قرار	N_SING	2	26	3	other	3
12	داد	داد#ده	V_PA	2	26	3	other	3
13	.	.	DELM	2	26	3	other	3
1	حمید	حمید	N_SING	1	4	1	other	3
2	تقاضایی	تقاضا	N_SING	1	4	1	other	3
3	از	از	P	1	4	1	other	3
4	مینا	مینا	N_SING	1	4	1	other	3
5	کرد	کرد#کن	V_PA	1	4	1	verb	3
6	و	و	CON	1	4	1	other	3
7	منتظر	منتظر	ADV	1	4	1	other	3
8	جواب	جواب	N_SING	1	4	1	other	3
9	شد	کرد#کن	V_PA	1	4	1	other	3
10	.	.	DELM	1	4	1	other	3
1	مژگان	مژگان	N_SING	2	14	3	other	3
2	هدیه‌ای	هدیه	N_SING	2	14	3	other	3
3	به	به	P	2	14	3	other	3
4	من	من	PRO	2	14	3	other	3
5	داد	داد#ده	V_PA	2	14	3	verb	3
6	که	که	CON	2	14	3	other	3
7	واقعا	None	ADV	2	14	3	other	3
8	ذوق	ذوق	N_SING	2	14	3	other	3
9	کرد	کرد#کن	V_PA	2	14	3	other	3
10	.	.	DELM	2	14	3	other	3
1	فرهاد	فرهاد	N_SING	1	24	3	other	3
2	خبری	None	ADJ	1	24	3	other	3
3	به	به	P	1	24	3	other	3
4	من	من	PRO	1	24	3	other	3
5	داد	داد#ده	V_PA	1	24	3	verb	3
6	و	و	CON	1	24	3	other	3
7	مرا	مرا	ADV	1	24	3	other	3
8	از	از	P	1	24	3	other	3
9	نگرانی	نگرانی	N_SING	1	24	3	other	3
10	درآورد	None	V_PA	1	24	3	other	3
11	.	.	DELM	1	24	3	other	3
1	همسایه‌ام	همسایه‌ام	ADV	1	21	3	other	3
2	دوایی	دوا	N_SING	1	21	3	other	3
3	به	به	P	1	21	3	other	3
4	دوستم	دوستم	N_SING	1	21	3	other	3
5	رساند	رساند#رسان	V_PA	1	21	3	verb	3
6	و	و	CON	1	21	3	other	3
7	جان	جان	N_SING	1	21	3	other	3
8	او	او	PRO	1	21	3	other	3
9	را	را	CLITIC	1	21	3	other	3
10	نجات	نجات	N_SING	1	21	3	other	3
11	داد	داد#ده	V_PA	1	21	3	other	3
12	.	.	DELM	1	21	3	other	3
1	بهنام	None	N_SING	2	20	3	other	3
2	مقاله‌ای	مقاله	N_SING	2	20	3	other	3
3	به	به	P	2	20	3	other	3
4	من	من	PRO	2	20	3	other	3
5	داد	داد#ده	V_PA	2	20	3	verb	3
6	که	که	CON	2	20	3	other	3
7	درست	درست	ADV	2	20	3	other	3
8	در	در	P	2	20	3	other	3
9	مورد	مورد	N_SING	2	20	3	other	3
10	موضوع	موضوع	N_SING	2	20	3	other	3
11	تحقیقش	تحقیقش	N_SING	2	20	3	other	3
12	بود	بود#باش	V_PA	2	20	3	other	3
13	.	.	DELM	2	20	3	other	3
1	سارا	None	N_SING	2	8	1	other	3
2	انتظاری	انتظار	N_SING	2	8	1	other	3
3	از	از	P	2	8	1	other	3
4	من	من	PRO	2	8	1	other	3
5	داشت	داشت#دار	V_PA	2	8	1	verb	3
6	که	که	CON	2	8	1	other	3
7	نمی‌توانست	توانست#توان	V_PA	2	8	1	other	3
8	برآورده	None	ADJ_INO	2	8	1	other	3
9	کند	کرد#کن	V_SUB	2	8	1	other	3
10	.	.	DELM	2	8	1	other	3
1	میترا	میترا	N_SING	1	25	2	other	3
2	دروغی	دروغی	N_SING	1	25	2	other	3
3	که	که	CON	1	25	2	other	3
4	واقعی	واقعی	ADV	1	25	2	other	3
5	به	به	P	1	25	2	other	3
6	نظر	نظر	N_SING	1	25	2	other	3
7	می‌رسید	رسید#رس	V_PA	1	25	2	other	3
8	به	به	P	1	25	2	other	3
9	من	من	PRO	1	25	2	other	3
10	گفت	گفت#گو	V_PA	1	25	2	verb	3
11	اما	اما	CON	1	25	2	other	3
12	بعد	بعد	ADV_TIME	1	25	2	other	3
13	دستش	دستش	ADV	1	25	2	other	3
14	رو	رو	N_SING	1	25	2	other	3
15	شد	کرد#کن	V_PA	1	25	2	other	3
16	.	.	DELM	1	25	2	other	3
1	من	من	PRO	2	30	4	other	3
2	شایعه‌ای	شایعه	N_SING	2	30	4	other	3
3	در	در	P	2	30	4	other	3
4	مورد	مورد	N_SING	2	30	4	other	3
5	گذشته‌ی	گذشته	N_SING	2	30	4	other	3
6	مبهم	مبهم	ADJ	2	30	4	other	3
7	ستاره	ستاره	N_SING	2	30	4	other	3
8	شنیدم	None	V_PA	2	30	4	verb	3
9	که	که	CON	2	30	4	other	3
10	مایه‌ی	مایه	N_SING	2	30	4	other	3
11	خجالت	None	N_SING	2	30	4	other	3
12	بود	بود#باش	V_PA	2	30	4	other	3
13	.	.	DELM	2	30	4	other	3
1	رضا	رضا	N_SING	2	13	4	other	3
2	باغی	باغ	N_SING	2	13	4	other	3
3	به	به	P	2	13	4	other	3
4	پدر	پدر	N_SING	2	13	4	other	3
5	بیمار	بیمار	N_SING	2	13	4	other	3
6	من	من	PRO	2	13	4	other	3
7	فروخت	None	V_PA	2	13	4	verb	3
8	که	که	CON	2	13	4	other	3
9	پر	پر	ADJ	2	13	4	other	3
10	از	از	P	2	13	4	other	3
11	درخت	درخت	N_SING	2	13	4	other	3
12	های	ها	N_PL	2	13	4	other	3
13	زردآلو	None	N_SING	2	13	4	other	3
14	و	و	CON	2	13	4	other	3
15	گیلاس	گیلاس	N_SING	2	13	4	other	3
16	بود	بود#باش	V_PA	2	13	4	other	3
17	.	.	DELM	2	13	4	other	3
1	نیلوفر	نیلوفر	N_SING	2	26	1	other	3
2	پیشرفتی	پیشرفتی	N_SING	2	26	1	other	3
3	در	در	P	2	26	1	other	3
4	مدرسه	مدرسه	N_SING	2	26	1	other	3
5	کرد	کرد#کن	V_PA	2	26	1	verb	3
6	که	که	CON	2	26	1	other	3
7	همه	همه	PRO	2	26	1	other	3
8	را	را	CLITIC	2	26	1	other	3
9	بهت	بهت	N_SING	2	26	1	other	3
10	زده	زد#زن	V_PP	2	26	1	other	3
11	کرده	کرد#کن	V_PP	2	26	1	other	3
12	بود	بود#باش	V_PA	2	26	1	other	3
13	.	.	DELM	2	26	1	other	3
1	کوروش	کوروش	N_SING	1	18	4	other	3
2	نکته‌ای	نکته	N_SING	1	18	4	other	3
3	که	که	CON	1	18	4	other	3
4	به	به	P	1	18	4	other	3
5	نفعم	نفعم	N_SING	1	18	4	other	3
6	بود	بود#باش	V_PA	1	18	4	other	3
7	به	به	P	1	18	4	other	3
8	من	من	PRO	1	18	4	other	3
9	فهماند	فهماند	V_PA	1	18	4	verb	3
10	و	و	CON	1	18	4	other	3
11	من	من	PRO	1	18	4	other	3
12	تازه	تازه	ADV	1	18	4	other	3
13	حقیقت	حقیقت	N_SING	1	18	4	other	3
14	را	را	CLITIC	1	18	4	other	3
15	فهمیدم	فهمید#فهم	V_PA	1	18	4	other	3
16	.	.	DELM	1	18	4	other	3
1	مهدی	مهدی	N_SING	2	36	4	other	3
2	شهادت	شهادت	N_SING	2	36	4	other	3
3	نامه‌ای	نامه	N_SING	2	36	4	other	3
4	در	در	P	2	36	4	other	3
5	دادگاه	دادگاه	N_SING	2	36	4	other	3
6	علنی	None	ADJ	2	36	4	other	3
7	دیروز	دیروز	ADV_TIME	2	36	4	other	3
8	نوشت	نوشت#نویس	V_PA	2	36	4	verb	3
9	که	که	CON	2	36	4	other	3
10	به	به	P	2	36	4	other	3
11	ضرر	None	N_SING	2	36	4	other	3
12	خودش	خودش	N_SING	2	36	4	other	3
13	تمام	تمام	ADJ	2	36	4	other	3
14	شد	کرد#کن	V_PA	2	36	4	other	3
15	.	.	DELM	2	36	4	other	3
1	الهام	None	N_SING	1	11	2	other	3
2	عطری	عطر	ADJ	1	11	2	other	3
3	که	که	CON	1	11	2	other	3
4	هدیه	هدیه	N_SING	1	11	2	other	3
5	تولدش	تولدش	N_SING	1	11	2	other	3
6	بود	بود#باش	V_PA	1	11	2	other	3
7	را	را	CLITIC	1	11	2	other	3
8	به	به	P	1	11	2	other	3
9	لباسش	لباسش	N_SING	1	11	2	other	3
10	زد	زد#زن	V_PA	1	11	2	verb	3
11	و	و	CON	1	11	2	other	3
12	توجه	توجه	N_SING	1	11	2	other	3
13	همه	همه	PRO	1	11	2	other	3
14	را	را	CLITIC	1	11	2	other	3
15	جلب	جلب	N_SING	1	11	2	other	3
16	کرده‌	کرد#کن	V_PP	1	11	2	other	3
17	بود	بود#باش	V_PA	1	11	2	other	3
18	.	.	DELM	1	11	2	other	3
1	مژگان	مژگان	N_SING	1	14	2	other	3
2	تهمتی	تهمت	N_SING	1	14	2	other	3
3	که	که	CON	1	14	2	other	3
4	برایم	رسید#را	V_SUB	1	14	2	other	3
5	باورنکردنی	باورنکردنی	ADJ	1	14	2	other	3
6	بود	بود#باش	V_PA	1	14	2	other	3
7	به	به	P	1	14	2	other	3
8	من	من	PRO	1	14	2	other	3
9	زد	زد#زن	V_PA	1	14	2	verb	3
10	و	و	CON	1	14	2	other	3
11	باعث	باعث	N_SING	1	14	2	other	3
12	شد	کرد#کن	V_PA	1	14	2	other	3
13	با	با	P	1	14	2	other	3
14	او	او	PRO	1	14	2	other	3
15	قطع	قطع	N_SING	1	14	2	other	3
16	رابطه	رابطه	N_SING	1	14	2	other	3
17	کنم	کرد#کن	V_SUB	1	14	2	other	3
18	.	.	DELM	1	14	2	other	3
1	علی	علی	N_SING	1	2	2	other	3
2	آهنگی	آهنگ	N_SING	1	2	2	other	3
3	که	که	CON	1	2	2	other	3
4	مورد	مورد	P	1	2	2	other	3
5	علاقه‌ام	علاقه‌ام	N_SING	1	2	2	other	3
6	بود	بود#باش	V_PA	1	2	2	other	3
7	را	را	CLITIC	1	2	2	other	3
8	برای	برای	P	1	2	2	other	3
9	من	من	PRO	1	2	2	other	3
10	زد	زد#زن	V_PA	1	2	2	verb	3
11	و	و	CON	1	2	2	other	3
12	مرا	مرا	N_SING	1	2	2	other	3
13	به	به	P	1	2	2	other	3
14	سال‌های	سال	N_PL	1	2	2	other	3
15	نوجوانی	نوجوانی	N_SING	1	2	2	other	3
16	برد	برد#بر	V_PA	1	2	2	other	3
17	.	.	DELM	1	2	2	other	3
1	خبرنگار	خبرنگار	N_SING	2	6	1	other	3
2	برداشتی	برداشت	N_SING	2	6	1	other	3
3	از	از	P	2	6	1	other	3
4	حرف‌های	حرف	N_PL	2	6	1	other	3
5	من	من	PRO	2	6	1	other	3
6	کرد	کرد#کن	V_PA	2	6	1	verb	3
7	که	که	CON	2	6	1	other	3
8	درست	درست	ADJ	2	6	1	other	3
9	نبود	بود#باش	V_PA	2	6	1	other	3
10	.	.	DELM	2	6	1	other	3
1	همکارم	همکارم	N_SING	2	9	4	other	3
2	انتقادی	انتقادی	N_SING	2	9	4	other	3
3	از	از	P	2	9	4	other	3
4	شرکت	شرکت	N_SING	2	9	4	other	3
5	تجاری	تجاری	ADJ	2	9	4	other	3
6	بازرگانی	بازرگانی	ADJ	2	9	4	other	3
7	داشت	داشت#دار	V_PA	2	9	4	verb	3
8	که	که	CON	2	9	4	other	3
9	در	در	P	2	9	4	other	3
10	جلسه‌ی	جلسه	N_SING	2	9	4	other	3
11	هیئت	هیئت	N_SING	2	9	4	other	3
12	مدیره	مدیره	N_SING	2	9	4	other	3
13	مطرح	مطرح	ADJ	2	9	4	other	3
14	کرد	کرد#کن	V_PA	2	9	4	other	3
15	.	.	DELM	2	9	4	other	3
1	من	من	PRO	2	30	1	other	3
2	حدسی	حدسی	N_SING	2	30	1	other	3
3	در	در	P	2	30	1	other	3
4	مورد	مورد	N_SING	2	30	1	other	3
5	ستاره	ستاره	N_SING	2	30	1	other	3
6	زدم	None	V_PA	2	30	1	verb	3
7	که	که	CON	2	30	1	other	3
8	اشتباه	اشتباه	N_SING	2	30	1	other	3
9	از	از	P	2	30	1	other	3
10	آب	آب	N_SING	2	30	1	other	3
11	درآمد	درآمد	N_SING	2	30	1	other	3
12	.	.	DELM	2	30	1	other	3
1	حسین	حسین	N_SING	2	34	4	other	3
2	چیزی	چیز	N_SING	2	34	4	other	3
3	در	در	P	2	34	4	other	3
4	مورد	مورد	N_SING	2	34	4	other	3
5	همسر	همسر	N_SING	2	34	4	other	3
6	مهربان	مهربان	ADJ	2	34	4	other	3
7	و	و	CON	2	34	4	other	3
8	فداکارش	فداکارش	ADJ	2	34	4	other	3
9	فهمید	None	V_PA	2	34	4	verb	3
10	که	که	CON	2	34	4	other	3
11	خواب	خواب	N_SING	2	34	4	other	3
12	را	را	CLITIC	2	34	4	other	3
13	از	از	P	2	34	4	other	3
14	چشمانش	چشمانش	N_PL	2	34	4	other	3
15	گرفته	گرفت#گیر	V_PP	2	34	4	other	3
16	بود	بود#باش	V_PA	2	34	4	other	3
17	.	.	DELM	2	34	4	other	3
1	شبنم	شبنم	N_SING	1	19	3	other	3
2	تابلویی	تابلویی	N_SING	1	19	3	other	3
3	به	به	P	1	19	3	other	3
4	من	من	PRO	1	19	3	other	3
5	بخشید	بخشید#بخش	V_PA	1	19	3	verb	3
6	و	و	CON	1	19	3	other	3
7	من	من	PRO	1	19	3	other	3
8	آن	آن	PRO	1	19	3	other	3
9	را	را	CLITIC	1	19	3	other	3
10	به	به	P	1	19	3	other	3
11	دیوار	دیوار	N_SING	1	19	3	other	3
12	اتاق	None	N_SING	1	19	3	other	3
13	نشیمن	نشیمن	N_SING	1	19	3	other	3
14	زدم	None	V_PA	1	19	3	other	3
15	.	.	DELM	1	19	3	other	3
1	سارا	None	N_SING	1	8	4	other	3
2	درخواستی	درخواستی	N_SING	1	8	4	other	3
3	که	که	CON	1	8	4	other	3
4	برایم	رسید#را	V_SUB	1	8	4	other	3
5	سخت	سخت	ADJ	1	8	4	other	3
6	بود	بود#باش	V_PA	1	8	4	other	3
7	از	از	P	1	8	4	other	3
8	من	من	PRO	1	8	4	other	3
9	داشت	داشت#دار	V_PA	1	8	4	verb	3
10	و	و	CON	1	8	4	other	3
11	من	من	PRO	1	8	4	other	3
12	نمی‌توانستم	توانست#توان	V_PA	1	8	4	other	3
13	آن	آن	PRO	1	8	4	other	3
14	را	را	CLITIC	1	8	4	other	3
15	برآورده	None	ADJ_INO	1	8	4	other	3
16	کنم	کرد#کن	V_SUB	1	8	4	other	3
17	.	.	DELM	1	8	4	other	3
1	مجید	مجید	N_SING	2	27	1	other	3
2	لطفی	لطفی	N_SING	2	27	1	other	3
3	به	به	P	2	27	1	other	3
4	من	من	PRO	2	27	1	other	3
5	کرد	کرد#کن	V_PA	2	27	1	verb	3
6	که	که	CON	2	27	1	other	3
7	تا	تا	P	2	27	1	other	3
8	عمر	عمر	N_SING	2	27	1	other	3
9	دارم	داشت#دار	V_PRS	2	27	1	other	3
10	فراموش	فراموش	ADJ	2	27	1	other	3
11	نمی‌کنم	کرد#کن	V_PRS	2	27	1	other	3
12	.	.	DELM	2	27	1	other	3
1	فرهاد	فرهاد	N_SING	2	24	3	other	3
2	انگشتری	انگشتری	N_SING	2	24	3	other	3
3	به	به	P	2	24	3	other	3
4	من	من	PRO	2	24	3	other	3
5	داد	داد#ده	V_PA	2	24	3	verb	3
6	که	که	CON	2	24	3	other	3
7	از	از	P	2	24	3	other	3
8	طلا	طلا	N_SING	2	24	3	other	3
9	بود	بود#باش	V_PA	2	24	3	other	3
10	.	.	DELM	2	24	3	other	3
1	مادرم	مادرم	ADV	1	3	3	other	3
2	لباسی	لباس	N_SING	1	3	3	other	3
3	برای	برای	P	1	3	3	other	3
4	من	من	PRO	1	3	3	other	3
5	دوخت	دوخت	N_SING	1	3	3	verb	3
6	تا	تا	CON	1	3	3	other	3
7	زمستان	زمستان	N_SING	1	3	3	other	3
8	آن	آن	PRO	1	3	3	other	3
9	را	را	CLITIC	1	3	3	other	3
10	بپوشم	None	V_SUB	1	3	3	other	3
11	.	.	DELM	1	3	3	other	3
1	حمید	حمید	N_SING	1	4	4	other	3
2	جوابی	جوابی	N_SING	1	4	4	other	3
3	که	که	CON	1	4	4	other	3
4	کاملا	None	ADV	1	4	4	other	3
5	غیر	غیر	ADV_NEG	1	4	4	other	3
6	منتظره	منتظره	ADJ	1	4	4	other	3
7	بود	بود#باش	V_PA	1	4	4	other	3
8	از	از	P	1	4	4	other	3
9	مینا	مینا	N_SING	1	4	4	other	3
10	شنید	None	V_PA	1	4	4	verb	3
11	و	و	CON	1	4	4	other	3
12	شوکه	شوکه	ADJ	1	4	4	other	3
13	شد	کرد#کن	V_PA	1	4	4	other	3
14	.	.	DELM	1	4	4	other	3
1	مهدی	مهدی	N_SING	1	36	3	other	3
2	شهادت	شهادت	N_SING	1	36	3	other	3
3	نامه‌ای	نامه	N_SING	1	36	3	other	3
4	در	در	P	1	36	3	other	3
5	دادگاه	دادگاه	N_SING	1	36	3	other	3
6	نوشت	نوشت#نویس	V_PA	1	36	3	verb	3
7	و	و	CON	1	36	3	other	3
8	به	به	P	1	36	3	other	3
9	حبس	حبس	N_SING	1	36	3	other	3
10	ابد	بود#آ	N_SING	1	36	3	other	3
11	محکوم	محکوم	ADJ	1	36	3	other	3
12	شد	کرد#کن	V_PA	1	36	3	other	3
13	.	.	DELM	1	36	3	other	3
1	نازنین	نازنین	N_SING	2	35	1	other	3
2	تصمیمی	تصمیم	N_SING	2	35	1	other	3
3	در	در	P	2	35	1	other	3
4	مورد	مورد	N_SING	2	35	1	other	3
5	خودش	خودش	N_SING	2	35	1	other	3
6	گرفت	گرفت#گیر	V_PA	2	35	1	verb	3
7	و	و	CON	2	35	1	other	3
8	همه‌ی	همه‌ی	PRO	2	35	1	other	3
9	تلاشش	تلاشش	N_SING	2	35	1	other	3
10	را	را	CLITIC	2	35	1	other	3
11	به	به	P	2	35	1	other	3
12	کار	کار	N_SING	2	35	1	other	3
13	بست	بست	V_PA	2	35	1	other	3
14	تا	تا	CON	2	35	1	other	3
15	آن	آن	PRO	2	35	1	other	3
16	را	را	CLITIC	2	35	1	other	3
17	اجرا	اجرا	N_SING	2	35	1	other	3
18	کند	کرد#کن	V_SUB	2	35	1	other	3
19	.	.	DELM	2	35	1	other	3
1	همکارم	همکارم	N_SING	1	9	2	other	3
2	سهمی	سهمی	N_SING	1	9	2	other	3
3	که	که	CON	1	9	2	other	3
4	بسیار	بسیار	ADV	1	9	2	other	3
5	ناعادلانه	ناعادلانه	ADJ	1	9	2	other	3
6	بود	بود#باش	V_PA	1	9	2	other	3
7	از	از	P	1	9	2	other	3
8	شرکت	شرکت	N_SING	1	9	2	other	3
9	برد	برد#بر	V_PA	1	9	2	verb	3
10	در	در	P	1	9	2	other	3
11	حالی	حال	N_SING	1	9	2	other	3
12	که	که	CON	1	9	2	other	3
13	من	من	PRO	1	9	2	other	3
14	بیشتر	بیش	ADJ_CMPR	1	9	2	other	3
15	از	از	P	1	9	2	other	3
16	او	او	PRO	1	9	2	other	3
17	برای	برای	P	1	9	2	other	3
18	شرکت	شرکت	N_SING	1	9	2	other	3
19	زحمت	زحمت	N_SING	1	9	2	other	3
20	کشیده	کشید#کش	V_PP	1	9	2	other	3
21	بودم	بود	V_PA	1	9	2	other	3
22	.	.	DELM	1	9	2	other	3
1	سارا	None	N_SING	2	8	3	other	3
2	خاطره‌ای	خاطره	N_SING	2	8	3	other	3
3	از	از	P	2	8	3	other	3
4	من	من	PRO	2	8	3	other	3
5	داشت	داشت#دار	V_PA	2	8	3	verb	3
6	که	که	CON	2	8	3	other	3
7	من	من	PRO	2	8	3	other	3
8	پاک	پاک	ADJ	2	8	3	other	3
9	یادم	None	N_SING	2	8	3	other	3
10	رفته	رفت#رو	V_PP	2	8	3	other	3
11	بود	بود#باش	V_PA	2	8	3	other	3
12	.	.	DELM	2	8	3	other	3
1	مادرم	مادرم	ADV	2	3	4	other	3
2	لباسی	لباس	N_SING	2	3	4	other	3
3	برای	برای	P	2	3	4	other	3
4	دختر	دختر	N_SING	2	3	4	other	3
5	خاله‌ی	خاله	N_SING	2	3	4	other	3
6	دوست	دوست	N_SING	2	3	4	other	3
7	من	من	PRO	2	3	4	other	3
8	دوخت	دوخت	N_SING	2	3	4	verb	3
9	که	که	CON	2	3	4	other	3
10	زمستان	زمستان	N_SING	2	3	4	other	3
11	آن	آن	PRO	2	3	4	other	3
12	را	را	CLITIC	2	3	4	other	3
13	بپوشد	بود#باش	V_SUB	2	3	4	other	3
14	.	.	DELM	2	3	4	other	3
1	حسین	حسین	N_SING	2	34	3	other	3
2	چیزی	چیز	N_SING	2	34	3	other	3
3	در	در	P	2	34	3	other	3
4	مورد	مورد	N_SING	2	34	3	other	3
5	همسرش	همسرش	N_SING	2	34	3	other	3
6	فهمید	None	V_PA	2	34	3	verb	3
7	که	که	CON	2	34	3	other	3
8	خواب	خواب	N_SING	2	34	3	other	3
9	را	را	CLITIC	2	34	3	other	3
10	از	از	P	2	34	3	other	3
11	چشمانش	چشمانش	N_PL	2	34	3	other	3
12	گرفته	گرفت#گیر	V_PP	2	34	3	other	3
13	بود	بود#باش	V_PA	2	34	3	other	3
14	.	.	DELM	2	34	3	other	3
1	خبرنگار	خبرنگار	N_SING	1	6	2	other	3
2	برداشتی	برداشت	V_PA	1	6	2	other	3
3	که	که	CON	1	6	2	other	3
4	خودش	خودش	N_SING	1	6	2	other	3
5	دلش	دلش	N_SING	1	6	2	other	3
6	می‌خواست	خواست#خواه	V_PA	1	6	2	other	3
7	از	از	P	1	6	2	other	3
8	حرف‌های	حرف	N_PL	1	6	2	other	3
9	من	من	PRO	1	6	2	other	3
10	کرد	کرد#کن	V_PA	1	6	2	verb	3
11	در	در	P	1	6	2	other	3
12	حالی	حال	N_SING	1	6	2	other	3
13	که	که	CON	1	6	2	other	3
14	درست	درست	ADJ	1	6	2	other	3
15	نبود	بود#باش	V_PA	1	6	2	other	3
16	.	.	DELM	1	6	2	other	3
1	علی	علی	N_SING	2	2	3	other	3
2	شکلاتی	شکلاتی	N_SING	2	2	3	other	3
3	برای	برای	P	2	2	3	other	3
4	من	من	PRO	2	2	3	other	3
5	خرید	خرید	V_PA	2	2	3	verb	3
6	که	که	CON	2	2	3	other	3
7	مزه‌اش	مزه‌اش	N_SING	2	2	3	other	3
8	حرف	حرف	N_SING	2	2	3	other	3
9	نداشت	داشت#دار	V_PA	2	2	3	other	3
10	.	.	DELM	2	2	3	other	3
1	نیما	None	N_SING	2	22	4	other	3
2	امانتی	امانتی	N_SING	2	22	4	other	3
3	به	به	P	2	22	4	other	3
4	شوهر	شوهر	N_SING	2	22	4	other	3
5	خواهر	None	N_SING	2	22	4	other	3
6	بزرگش	بزرگش	N_SING	2	22	4	other	3
7	سپرد	None	V_PA	2	22	4	verb	3
8	که	که	CON	2	22	4	other	3
9	بسیار	بسیار	ADV	2	22	4	other	3
10	برایش	برایش	ADJ	2	22	4	other	3
11	با	با	P	2	22	4	other	3
12	ارزش	ارزش	N_SING	2	22	4	other	3
13	بود	بود#باش	V_PA	2	22	4	other	3
14	.	.	DELM	2	22	4	other	3
1	شبنم	شبنم	N_SING	2	19	4	other	3
2	تابلویی	تابلویی	N_SING	2	19	4	other	3
3	به	به	P	2	19	4	other	3
4	پسرخاله‌ی	پسرخاله	N_SING	2	19	4	other	3
5	دوست	دوست	N_SING	2	19	4	other	3
6	من	من	PRO	2	19	4	other	3
7	بخشید	بخشید#بخش	V_PA	2	19	4	verb	3
8	که	که	CON	2	19	4	other	3
9	خیلی	خیلی	ADV	2	19	4	other	3
10	گران	گران	ADJ	2	19	4	other	3
11	قیمت	قیمت	N_SING	2	19	4	other	3
12	بود	بود#باش	V_PA	2	19	4	other	3
13	.	.	DELM	2	19	4	other	3
1	مجید	مجید	N_SING	1	27	1	other	3
2	لطفی	لطفی	N_SING	1	27	1	other	3
3	به	به	P	1	27	1	other	3
4	من	من	PRO	1	27	1	other	3
5	کرد	کرد#کن	V_PA	1	27	1	verb	3
6	و	و	CON	1	27	1	other	3
7	من	من	PRO	1	27	1	other	3
8	همیشه	همیشه	ADV_TIME	1	27	1	other	3
9	به	به	P	1	27	1	other	3
10	او	او	PRO	1	27	1	other	3
11	مدیونم	None	V_PRS	1	27	1	other	3
12	.	.	DELM	1	27	1	other	3
1	پژمان	پژمان	N_SING	1	31	4	other	3
2	خبری	None	N_SING	1	31	4	other	3
3	که	که	CON	1	31	4	other	3
4	اصلا	اصلاً	ADV	1	31	4	other	3
5	منصفانه	منصفانه	ADJ	1	31	4	other	3
6	نبود	بود#باش	V_PA	1	31	4	other	3
7	در	در	P	1	31	4	other	3
8	مورد	مورد	N_SING	1	31	4	other	3
9	من	من	PRO	1	31	4	other	3
10	شنید	None	V_PA	1	31	4	verb	3
11	اما	اما	CON	1	31	4	other	3
12	آن	آن	PRO	1	31	4	other	3
13	را	را	CLITIC	1	31	4	other	3
14	باور	باور	N_SING	1	31	4	other	3
15	نکرد	کرد#کن	V_PA	1	31	4	other	3
16	.	.	DELM	1	31	4	other	3
1	سپیده	None	N_SING	1	7	4	other	3
2	نقدی	نقد	ADJ	1	7	4	other	3
3	که	که	CON	1	7	4	other	3
4	به	به	P	1	7	4	other	3
5	نظر	نظر	N_SING	1	7	4	other	3
6	پیچیده	پیچیده	ADJ	1	7	4	other	3
7	می‌آمد	آمد#آ	V_PA	1	7	4	other	3
8	از	از	P	1	7	4	other	3
9	مقاله	مقاله	N_SING	1	7	4	other	3
10	خواند	خواند#خوان	V_PA	1	7	4	verb	3
11	و	و	CON	1	7	4	other	3
12	در	در	P	1	7	4	other	3
13	سخنرانی	سخنرانی	N_SING	1	7	4	other	3
14	خود	خود	PRO	1	7	4	other	3
15	به	به	P	1	7	4	other	3
16	آن	آن	PRO	1	7	4	other	3
17	اشاره	اشاره	N_SING	1	7	4	other	3
18	کرد	کرد#کن	V_PA	1	7	4	other	3
19	.	.	DELM	1	7	4	other	3
1	میترا	میترا	N_SING	2	25	4	other	3
2	عروسکی	عروسکی	N_SING	2	25	4	other	3
3	به	به	P	2	25	4	other	3
4	دختر	دختر	N_SING	2	25	4	other	3
5	کوچک	کوچک	ADJ	2	25	4	other	3
6	من	من	PRO	2	25	4	other	3
7	داد	داد#ده	V_PA	2	25	4	verb	3
8	که	که	CON	2	25	4	other	3
9	درست	درست	ADJ	2	25	4	other	3
10	قد	قد	N_SING	2	25	4	other	3
11	خود	خود	PRO	2	25	4	other	3
12	او	او	PRO	2	25	4	other	3
13	بود	بود#باش	V_PA	2	25	4	other	3
14	.	.	DELM	2	25	4	other	3
1	همکارم	همکارم	N_SING	2	9	1	other	3
2	سهمی	سهمی	N_SING	2	9	1	other	3
3	از	از	P	2	9	1	other	3
4	شرکت	شرکت	N_SING	2	9	1	other	3
5	برد	برد#بر	V_PA	2	9	1	verb	3
6	که	که	CON	2	9	1	other	3
7	اصلا	اصلاً	ADV	2	9	1	other	3
8	منصفانه	منصفانه	ADJ	2	9	1	other	3
9	نبود	بود#باش	V_PA	2	9	1	other	3
10	.	.	DELM	2	9	1	other	3
1	فرهاد	فرهاد	N_SING	1	24	4	other	3
2	خبری	None	N_SING	1	24	4	other	3
3	که	که	CON	1	24	4	other	3
4	بسیار	بسیار	ADV	1	24	4	other	3
5	امیدبخش	امیدبخش	ADJ	1	24	4	other	3
6	بود	بود#باش	V_PA	1	24	4	other	3
7	به	به	P	1	24	4	other	3
8	من	من	PRO	1	24	4	other	3
9	داد	داد#ده	V_PA	1	24	4	verb	3
10	و	و	CON	1	24	4	other	3
11	مرا	مرا	ADV	1	24	4	other	3
12	از	از	P	1	24	4	other	3
13	نگرانی	نگرانی	N_SING	1	24	4	other	3
14	درآورد	None	V_PA	1	24	4	other	3
15	.	.	DELM	1	24	4	other	3
1	استاد	استاد	N_SING	2	28	4	other	3
2	قطعه‌ای	قطعه	N_SING	2	28	4	other	3
3	با	با	P	2	28	4	other	3
